"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","location_type","parent_station"
000008011344,"","Dannenwalde (bei Gransee), Bahnhof",,"53.081391000000","13.180737000000",0,900000203749
000008011340,"","Dahlewitz, Bahnhof",,"52.327032000000","13.419632000000",0,900000245026
000008012918,"","Schönow (UM), Bahnhof",,"53.184917000000","14.153873000000",0,900000340025
000008013210,"","Walddrehna, Bahnhof",,"51.772807000000","13.617134000000",0,900000261973
000008080710,"","Hohen Neuendorf, West Bhf",,"52.672356000000","13.271343000000",0,900000200010
000008011100,"","Baitz, Bahnhof",,"52.164364000000","12.684519000000",0,900000220142
000008011952,"","Jeber-Bergfrieden, Bahnhof",,"51.984667000000","12.349608000000",0,900000550084
000008011959,"","Jesewitz (bei Leipzig), Bahnhof",,"51.419788000000","12.545009000000",0,900000550320
000008012257,"","Lubolz, Bahnhof",,"51.962401000000","13.821310000000",0,900000261549
000008012371,"","Mockrehna, Bahnhof",,"51.505547000000","12.819528000000",0,900000550266
000008012681,"","Prösen, Ost Bhf",,"51.425144000000","13.500480000000",0,900000416052
000008012011,"","Brandenburg, Kirchmöser Bhf",,"52.375453000000","12.421661000000",0,900000275719
000008013444,"","Dresden, Bahnhof Mitte",,"51.056156000000","13.723870000000",0,900000550299
000008081586,"","Seegefeld, Bahnhof",,"52.552757000000","13.115827000000",0,900000210180
000008012903,"","Schönborn, Bahnhof",,"51.601989000000","13.468036000000",0,900000415466
000008011173,"","Bestensee, Bahnhof",,"52.242283000000","13.634536000000",0,900000260611
000008011179,"","Beutersitz, Bahnhof",,"51.590096000000","13.360627000000",0,900000415357
000008011486,"","Elster (Elbe), Bahnhof",,"51.832543000000","12.827152000000",0,900000550391
000008011944,"","Jänschwalde, Bahnhof",,"51.866457000000","14.500611000000",0,900000445750
000008011945,"","Jänschwalde, Ost Bhf",,"51.877718000000","14.540990000000",0,900000445751
000008011940,"","Jacobsdorf (Mark), Bahnhof",,"52.332674000000","14.355673000000",0,900000310007
000008012006,"","Kerkwitz, Bahnhof",,"51.909526000000","14.627220000000",0,900000445801
000008010287,"","Pritzwalk, Bahnhof",,"53.145967000000","12.184525000000",0,900000215723
000008010284,"","Priemerburg",,"53.795979000000","12.223022000000",0,900000560165
000008010285,"","Priestewitz, Bahnhof",,"51.250714000000","13.508716000000",0,900000550270
000008010282,"","Prenzlau, Bahnhof",,"53.321614000000","13.866558000000",0,900000340050
000008010280,"","Potsdam, Charlottenhof Bhf",,"52.392828000000","13.035788000000",0,900000230006
000008013275,"","Lutherstadt Wittenberg, Bhf Labetz",,"51.871219000000","12.695082000000",0,900000550328
000008013272,"","Wellmitz, Bahnhof",,"52.064704000000","14.714853000000",0,900000311612
000008011630,"","Gerwisch, Bahnhof",,"52.177297000000","11.741685000000",0,900000550258
000008011044,"","Anklam, Bahnhof",,"53.856168000000","13.701654000000",0,900000550047
000008011042,"","Angern-Rogätz, Bahnhof",,"52.339029000000","11.759805000000",0,900000550046
000008013313,"","Wilmersdorf (bei Angermünde), Bahnhof",,"53.111412000000","13.893207000000",0,900000341270
000008011048,"","Annaburg, Bhf",,"51.728678000000","13.032750000000",0,900000550323
000008012358,"","Miltzow, Bahnhof",,"54.199259000000","13.201011000000",0,900000550217
000008010396,"","Züssow, Bahnhof",,"53.973881000000","13.548192000000",0,900000550009
000008012967,"","Seehausen (Altmark), Bahnhof",,"52.885488000000","11.743531000000",0,900000550113
000008010395,"","Zossen, Bahnhof",,"52.218899000000","13.439169000000",0,900000245023
000008012968,"","Seehausen (UM), Bahnhof",,"53.221029000000","13.884549000000",0,900000340055
000008010399,"","Fürstenberg (Havel), Bahnhof",,"53.186497000000","13.139805000000",0,900000203772
000008013305,"","Wiesenau, Bahnhof",,"52.231286000000","14.583823000000",0,900000311620
000008011154,"","Berkenbrück (LOS), Bahnhof",,"52.357185000000","14.165226000000",0,900000310005
000008012341,"","Cottbus, Merzdorf Bhf",,"51.768927000000","14.366592000000",0,900000470163
000008012957,"","Caputh, Schwielowsee Bhf",,"52.341039000000","12.980586000000",0,900000220573
000008010384,"","Wittstock (Dosse), Bahnhof",,"53.160824000000","12.478766000000",0,900000205617
000008010382,"","Wittenberge, Bahnhof",,"53.002077000000","11.762899000000",0,900000216026
000008013258,"","Weisen, Bahnhof",,"53.025685000000","11.788002000000",0,900000216013
000008013376,"","Zeesen, Bahnhof",,"52.264919000000","13.634857000000",0,900000260014
000008013371,"","Zahna, Bahnhof",,"51.918892000000","12.779350000000",0,900000550126
000008011730,"","Groß Pankow, Bahnhof",,"53.123008000000","12.047107000000",0,900000215350
000008013137,"","Trebbin, Bahnhof",,"52.216898000000","13.229888000000",0,900000245010
000008011294,"","Burg (bei Magdeburg), Bahnhof",,"52.274892000000","11.841726000000",0,900000550062
000008011290,"","Bülzig, Bahnhof",,"51.894872000000","12.752553000000",0,900000550061
000008080190,"","S Birkenwerder Bhf",,"52.687871000000","13.288417000000",0,900000200008
000008012175,"","Lauta, Bahnhof",,"51.447248000000","14.093110000000",0,900000439905
000008012487,"","Niedergörsdorf, Bahnhof",,"51.967879000000","12.978498000000",0,900000245017
000008012944,"","Schwedt, Mitte Bhf",,"53.068342000000","14.271658000000",0,900000341111
000008012942,"","Schwarzkollm, Bahnhof",,"51.443318000000","14.133568000000",0,900000439916
000008012943,"","Schwedt, Bahnhof",,"53.063044000000","14.290626000000",0,900000341110
000008012941,"","Schwarzheide, Ost Bhf",,"51.473778000000","13.891002000000",0,900000435802
000008010095,"","Eilenburg, Bahnhof",,"51.452006000000","12.636845000000",0,900000550263
000008010093,"","Eberswalde, Hauptbahnhof",,"52.833665000000","13.797032000000",0,900000350127
000008010099,"","Elsterwerda, Bahnhof",,"51.459716000000","13.517418000000",0,900000415502
000008013365,"","Wusterwitz, Bahnhof",,"52.385278000000","12.372994000000",0,900000220249
000008011725,"","Groß Kreutz, Bahnhof",,"52.411002000000","12.776672000000",0,900000220699
000008011723,"","Groß Kiesow, Bahnhof",,"54.013720000000","13.480622000000",0,900000550219
000008013368,"","Zabeltitz, Bahnhof",,"51.349875000000","13.515489000000",0,900000550125
000008013123,"","Thyrow, Bahnhof",,"52.247121000000","13.259936000000",0,900000245037
000008012636,"","Pillgram, Bahnhof",,"52.336903000000","14.397962000000",0,900000310008
000008012637,"","Pinnow (UM), Bahnhof",,"53.065581000000","14.089945000000",0,900000340003
000008012040,"","Klieken, Bhf",,"51.894518000000","12.371757000000",0,900000550326
000008010406,"","S+U Zoologischer Garten Bhf (Berlin)",,"52.506921000000","13.332707000000",0,900000023201
000008010404,"","S Spandau Bhf (Berlin)",,"52.534798000000","13.197477000000",0,900000029101
000008010405,"","S Wannsee Bhf (Berlin)",,"52.421457000000","13.179099000000",0,900000053301
000008010403,"","S Charlottenburg Bhf (Berlin)",,"52.504805000000","13.303843000000",0,900000024101
000008012169,"","Lauchhammer West, Bahnhof",,"51.474401000000","13.743970000000",0,900000435203
000008011894,"","Hohenleipisch, Bahnhof",,"51.492884000000","13.565128000000",0,900000415736
000008010085,"","Dresden, Hauptbahnhof",,"51.040723000000","13.732195000000",0,900000550067
000008010089,"","Dresden, Bahnhof Neustadt",,"51.065282000000","13.738348000000",0,900000550066
000008013352,"","Wüstenfelde, Bahnhof",,"54.230224000000","13.139527000000",0,900000550260
000008013350,"","Wünsdorf-Waldstadt, Bahnhof",,"52.165570000000","13.467921000000",0,900000245022
000008011430,"","Potsdam, Medienstadt Babelsberg Bhf",,"52.383023000000","13.122184000000",0,900000230001
000008011438,"","Ducherow, Bahnhof",,"53.766180000000","13.796064000000",0,900000550008
000008012627,"","Petershagen (UM), Bahnhof",,"53.240043000000","14.252641000000",0,900000340011
000008012622,"","Perleberg, Bahnhof",,"53.071051000000","11.851784000000",0,900000215696
000008012621,"","Peitz, Ost Bhf",,"51.844073000000","14.448949000000",0,900000446103
000008010233,"","Michendorf, Bahnhof",,"52.316137000000","13.031010000000",0,900000220003
000008010231,"","Meinsdorf (bei Roßlau), Bahnhof",,"51.903096000000","12.255825000000",0,900000550097
000008010239,"","Nauen, Bahnhof",,"52.612335000000","12.885156000000",0,900000210005
000008011667,"","Gollmitz, Bahnhof",,"51.704677000000","13.886832000000",0,900000435527
000008011665,"","Goldbeck (bei Osterburg), Bahnhof",,"52.716191000000","11.858197000000",0,900000550075
000008011662,"","Götz, Bahnhof",,"52.411200000000","12.725709000000",0,900000220182
000008011668,"","Golßen, Bahnhof",,"51.974152000000","13.575069000000",0,900000261171
000008013344,"","Wolmirstedt, Bahnhof",,"52.250450000000","11.635337000000",0,900000550124
000008013345,"","Woltersdorf (Nuthe-Urstromtal), Bahnhof",,"52.116885000000","13.193933000000",0,900000245014
000008010193,"","S Königs Wusterhausen Bhf",,"52.296719000000","13.631534000000",0,900000260001
000008011703,"","Griebo, Bhf",,"51.880568000000","12.522963000000",0,900000550325
000008013109,"","Groß Köris, Bahnhof",,"52.159260000000","13.650767000000",0,900000260016
000008013492,"","Seddin (PM), Bahnhof",,"52.291781000000","12.984759000000",0,900000220004
000008013493,"","Niesky",,"51.298736000000","14.831897000000",1,
000008011387,"","Doberschütz, Bahnhof",,"51.492120000000","12.745249000000",0,900000550265
000008012611,"","Passow, Bahnhof",,"53.148344000000","14.100766000000",0,900000341007
000008012734,"","Rehfeld (EE), Bahnhof",,"51.579907000000","13.153918000000",0,900000416072
000008012733,"","Potsdam, Rehbrücke Bhf",,"52.358818000000","13.098009000000",0,900000220008
000008012145,"","Lampertswalde, Bahnhof",,"51.308502000000","13.680492000000",0,900000550269
000008010226,"","Magdeburg-Neustadt, Bahnhof",,"52.148924000000","11.641805000000",0,900000550255
000008010224,"","Magdeburg, Hauptbahnhof",,"52.130196000000","11.627439000000",0,900000550094
000008010222,"","Lutherstadt Wittenberg, Hauptbahnhof",,"51.867536000000","12.661997000000",0,900000550093
000008010220,"","Lübbenau, Bahnhof",,"51.862114000000","13.962173000000",0,900000435602
000008012295,"","Mahlwinkel, Bahnhof",,"52.393498000000","11.788141000000",0,900000550095
000008011776,"","Grüneberg, Bahnhof",,"52.868313000000","13.213804000000",0,900000203961
000008010182,"","Jüterbog, Bahnhof",,"51.997928000000","13.055159000000",0,900000245002
000008010183,"","Sedlitz, Ost Bhf",,"51.553417000000","14.055357000000",0,900000435001
000008011414,"","Drebkau, Bahnhof",,"51.654665000000","14.221974000000",0,900000445360
000008011536,"","Ferdinandshof, Bahnhof",,"53.659646000000","13.882317000000",0,900000550221
000008011537,"","Fermerswalde, Bahnhof",,"51.643071000000","13.173707000000",0,900000415464
000008011533,"","Grünheide, Fangschleuse Bhf",,"52.406916000000","13.824657000000",0,900000310003
000008013487,"","S Oranienburg Bhf",,"52.754362000000","13.248432000000",0,900000200005
000008013483,"","S Hennigsdorf (Berlin)",,"52.637866000000","13.205875000000",0,900000200000
000008013480,"","Ferch-Lienewitz, Bahnhof",,"52.303833000000","12.964135000000",0,900000220303
